,age,balance,day,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,marital_married,marital_single,marital_nan,education_secondary,education_tertiary,education_nan,contact_telephone,contact_nan,month_aug,month_dec,month_feb,month_jan,month_jul,month_jun,month_mar,month_may,month_nov,month_oct,month_sep,month_nan,poutcome_other,poutcome_success,poutcome_nan,subscribed_yes,subscribed_nan,default_yes,housing_yes,loan_yes,TotalContacts
106,0.3,0.0028314697475438407,30,-0.38626609442060084,2,1.116917333509824,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
107,0.4,0.002911150402992393,30,-0.5407725321888412,3,1.1427270017422058,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
108,0.33,0.0020068996884108955,2,-0.6523605150214592,2,1.0311721137119063,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9820784724121582
109,0.36,0.0015074588782859049,2,-0.6351931330472103,1,1.2146926022023472,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
110,0.53,0.00176717057418552,2,-0.11158798283261803,1,1.2129975788077667,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
111,0.44,0.0015276674425448776,2,0.04291845493562232,1,1.190696763977073,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
112,0.31,0.0020391561681443815,2,-0.23605150214592274,1,1.1993329555724646,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
113,0.46,0.001574976200674801,2,0.4721030042918455,1,1.0433066509585458,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
114,0.47,0.001565463805010285,2,-0.5321888412017167,1,1.2146926022023472,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
115,0.37,0.0013804213278240417,2,0.6738197424892703,1,1.166110939274888,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
116,0.32,0.0013138743430925917,2,-0.6909871244635193,1,1.0980653012470731,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
117,0.46,0.0011707527445366725,2,-0.3648068669527897,1,1.109419114345254,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
118,0.47,0.0014099812464495657,2,-0.5407725321888412,2,1.1243597475631926,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
119,0.38,0.0018262860492671978,2,-0.44206008583690987,1,1.2129975788077667,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
120,0.56,0.001474284978807566,2,-0.5278969957081545,2,1.1731973564223313,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
121,0.37,0.0016787782988422672,2,-0.7811158798283262,1,1.1837337051849275,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
122,0.55,0.0013169457702897254,2,0.14163090128755365,1,1.0942518685922868,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
123,0.45,0.002021175995447452,2,-0.26609442060085836,1,1.0980653012470731,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
124,0.39,0.0013131057782465158,2,2.124463519313305,1,1.0691036515971832,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
125,0.52,0.0015172392135552124,2,-0.703862660944206,1,1.0885043134353685,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6948124598790065
126,0.36,0.0015776860695306974,2,-0.0815450643776824,1,1.1225043303739055,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
127,0.39,0.0020884785409902157,2,0.06437768240343347,1,1.160762975462377,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
128,0.53,0.0016337939496365835,2,-0.47639484978540775,1,1.1731973564223313,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
129,0.26,0.002952852529420493,2,-0.40772532188841204,1,0.6097733244904251,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
130,0.51,0.0022258397952543848,2,-0.2532188841201717,1,1.0807891559433633,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
131,0.47,0.0014664439925489508,2,0.034334763948497854,1,1.2112996774299385,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
132,0.49,0.0010099681278477799,2,-0.592274678111588,1,1.0961604027021552,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
133,0.37,0.0016697292502249363,2,0.9012875536480687,2,1.2146926022023472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
134,0.4,0.001405573908176991,2,0.04721030042918455,1,1.1589739462042088,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
135,0.45,0.001619908006929555,2,-0.06437768240343347,1,1.0942518685922868,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
136,0.48,0.0017158540425610835,2,-0.7124463519313304,1,1.1749611419623713,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
137,0.45,0.0014764183177886614,2,-0.6137339055793991,1,1.1481720318705442,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
138,0.58,0.0020244566810274233,2,-0.04291845493562232,1,1.0865810972260648,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
139,0.6,0.0015715839002826378,2,-0.6051502145922747,1,1.1131752518224052,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
140,0.4,0.0013863669602767702,2,-0.6995708154506438,1,1.1784794075700968,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
141,0.36,0.0012395644974490655,2,-0.21888412017167383,1,1.1784794075700968,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
142,0.54,0.0016749049469992699,2,-0.5450643776824035,1,1.0552957048207914,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
143,0.4,0.0016703769159393102,2,-0.43776824034334766,1,1.2027666563944914,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2049723046590195
144,0.39,0.00173853905699973,2,-0.30042918454935624,1,1.1889605393943852,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
145,0.31,0.0013466572455333662,2,-0.15450643776824036,5,1.033204789666505,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0997227829521368
146,0.32,0.0015241971628764132,2,-0.7424892703862661,1,1.1872212950922247,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
147,0.47,0.0017190195489824778,2,1.111587982832618,1,1.1889605393943852,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
148,0.34,0.0010936200780352421,2,-0.6266094420600858,1,1.1784794075700968,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
149,0.38,0.0015345907081873356,2,0.008583690987124463,1,1.109419114345254,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29017895265036814
150,0.38,0.001631156133986122,2,-0.05150214592274678,1,1.2078952015157443,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
151,0.4,0.0016045926399178756,2,-0.15450643776824036,1,1.2112996774299385,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
152,0.56,0.001838866313391809,2,0.33905579399141633,2,1.0980653012470731,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
153,0.36,0.0016871459378249168,2,1.6437768240343347,1,1.2129975788077667,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
154,0.56,0.001766552315671767,2,-0.3776824034334764,1,1.0592603258177982,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
155,0.37,0.0014427423979128736,2,-0.43776824034334766,1,1.2112996774299385,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
156,0.53,0.0016515123776538003,2,-0.7296137339055794,1,1.1993329555724646,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
157,0.45,0.0012546400230498628,2,-0.43776824034334766,1,1.1784794075700968,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
158,0.48,0.0013519455100034065,2,-0.6266094420600858,1,1.1958874238135404,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
159,0.47,0.0013246045858079304,2,-0.7081545064377682,1,1.2027666563944914,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
160,0.53,0.0018507773014381397,2,-0.8197424892703863,1,1.1150480430620127,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
161,0.54,0.0016877882124481333,2,-0.30472103004291845,1,1.0592603258177982,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
162,0.38,0.0011567133892887052,2,-0.7553648068669528,1,1.2112996774299385,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
163,0.54,0.0018033268453117445,2,0.02575107296137339,1,1.1993329555724646,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
164,0.31,0.0016278541607757581,2,-0.7167381974248928,1,1.2095988882791728,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
165,0.42,0.0015565918058935246,2,-0.4034334763948498,6,1.0730140116890479,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3001916620664788
166,0.38,0.0043397681849036045,2,0.1888412017167382,1,0.8062274653421194,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
167,0.31,0.0013169457702897254,2,-0.6909871244635193,1,1.0942518685922868,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29017895265036814
168,0.26,0.0013131057782465158,2,-0.3905579399141631,1,1.0807891559433633,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29017895265036814
169,0.37,0.0013207786974941548,2,-0.3090128755364807,1,1.1749611419623713,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5128236264286637
170,0.38,0.001524891681409266,2,-0.48497854077253216,1,1.1889605393943852,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
171,0.55,0.001742921491221451,2,-0.5236051502145923,1,1.0980653012470731,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.29017895265036814
172,0.33,0.0016488969151162674,2,-0.7467811158798283,1,1.0412944260171855,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
173,0.4,0.001668433314444973,2,-0.6008583690987125,1,1.2027666563944914,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
174,0.34,0.001351190865004307,2,-0.2703862660944206,1,1.1889605393943852,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
175,0.39,0.0011985507745987801,2,0.13733905579399142,2,1.0749634725496366,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
176,0.45,0.0016488969151162674,2,-0.19742489270386265,4,1.1993329555724646,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2049723046590195
177,0.6,0.0014427423979128736,2,-0.33905579399141633,2,1.1784794075700968,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
178,0.57,0.0013215444374403398,2,0.1072961373390558,1,1.201051279770421,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
179,0.49,0.0015722628024007375,2,-0.02145922746781116,2,1.2112996774299385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
180,0.37,0.0013579728493780176,2,0.3562231759656652,1,1.1075357416106617,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.29017895265036814
181,0.48,0.0015338994160287622,2,-0.4034334763948498,1,1.061236757520787,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.8487254123783889
182,0.49,0.001423147592963426,2,1.386266094420601,1,1.061236757520787,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8487254123783889
183,0.35,0.001748542537417314,2,-0.43776824034334766,1,1.2112996774299385,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
184,0.43,0.0020277322085379126,2,-0.51931330472103,3,1.1993329555724646,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
185,0.48,0.0008549732082193696,2,-0.51931330472103,2,1.0572799800954644,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6948124598790065
186,0.43,0.001727857464007582,2,-0.6394849785407726,1,1.1976116736534062,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.29017895265036814
187,0.38,0.001390815075610512,2,-0.33047210300429186,1,1.0572799800954644,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
188,0.31,0.001841850450708229,2,-0.06437768240343347,2,1.2129975788077667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
189,0.32,0.0016351116060652386,2,1.3218884120171674,1,1.2078952015157443,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
190,0.37,0.0016619415158575736,2,0.04721030042918455,2,1.2078952015157443,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
191,0.6,0.0015262800242680306,2,0.10300429184549356,5,1.0730140116890479,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3001916620664788
192,0.32,0.0024663556419282956,2,-0.40772532188841204,1,0.8062274653421194,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017895265036814
193,0.37,0.0014828052586968953,2,-0.4978540772532189,2,1.2129975788077667,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
194,0.45,0.002084235692539475,2,-0.36909871244635195,2,1.061236757520787,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6948124598790065
195,0.35,0.0022436200832551554,2,0.0,2,1.1150480430620127,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.9820784724121582
196,0.56,0.0037062377395849656,2,-0.5150214592274678,2,1.1390804402795085,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
197,0.31,0.0017739593358409697,2,-0.5021459227467812,2,1.033204789666505,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
198,0.57,0.0017228118186557097,2,-0.055793991416309016,1,0.808772238799271,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
199,0.29,0.0008901128643323427,2,-0.5879828326180258,3,1.1335855435632163,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.846352867832228
200,0.38,0.0017101439819773108,2,-0.3090128755364807,2,1.2129975788077667,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6948124598790065
201,0.34,0.0013161783379010493,2,-0.5622317596566524,2,1.1976116736534062,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
202,0.42,0.001650858819783996,2,0.759656652360515,2,1.160762975462377,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8487254123783889
203,0.53,0.0017284873113172375,2,0.44635193133047213,3,1.1993329555724646,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8487254123783889
204,0.57,0.0016560815509979291,2,-0.6738197424892703,2,1.0572799800954644,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6948124598790065
205,0.41,0.0015456202998034893,2,2.609442060085837,2,1.1784794075700968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
206,0.38,0.0017177539235322253,2,-0.055793991416309016,2,1.2129975788077667,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
207,0.46,0.0011358938732895132,2,-0.07296137339055794,2,1.1643314606372945,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5128236264286637
208,0.46,0.0015435566943677826,2,-0.9098712446351931,7,1.1749611419623713,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.2049723046590195
209,0.37,0.0014948163161080596,2,-0.1888412017167382,2,1.0980653012470731,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5128236264286637
210,0.35,0.0015228074308319148,2,-0.51931330472103,3,1.166110939274888,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.467106003856304
211,0.58,0.004227089980154659,2,-0.592274678111588,2,1.2112996774299385,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
212,0.46,0.001983072046198675,2,-0.6008583690987125,2,1.0980653012470731,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5128236264286637
213,0.35,0.0014757074474945505,2,-0.3562231759656652,4,1.1643314606372945,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.846352867832228
